specimenAgingtime;specimenAgingT;specimenCreepStress;specimenMaterialStateName;specimen_ID;tEMProcess;transmissionElectronMicroscope;manufacturerSeries;tEMManufacturer;calibrationFactor;dFImage_ID;precipitateGeometryMeasurement;particleNumber;particleArea;weightedXPositionCentralPoint;weightedYPositionCentralPoint;perimeter;elipseFitMajorAxis;elipseFitMinorAxis;particleRadius_nm;labDFImage_ID;softwareAgent;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2940;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2940;190+%C2%B0C%2C+2500+h_2_7_10;4383;1467.058;997.171;253.563;84.602;65.963;5.6027604982;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2941;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2941;190+%C2%B0C%2C+2500+h_2_7_11;2136;1852.257;1029.424;175.782;61.892;43.942;3.9112623448;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2942;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2942;190+%C2%B0C%2C+2500+h_2_7_12;3562;323.999;1110.109;239.48;85.92;52.785;5.0508361514;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2943;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2943;190+%C2%B0C%2C+2500+h_2_7_13;1462;1532.611;1122.54;153.439;57.67;32.278;3.2358621272;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2944;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2944;190+%C2%B0C%2C+2500+h_2_7_14;3030;426.889;1189.566;220.995;80.781;47.757;4.6584092232;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2945;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2945;190+%C2%B0C%2C+2500+h_2_7_15;403;1984.612;1326.721;79.598;30.786;16.667;1.6989040270;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2946;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2946;190+%C2%B0C%2C+2500+h_2_7_16;975;1448.857;1339.977;130.711;44.775;27.726;2.6425221150;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2947;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2947;190+%C2%B0C%2C+2500+h_2_7_17;249;963.376;1353.532;61.355;22.4;14.153;1.3354142194;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2948;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2948;190+%C2%B0C%2C+2500+h_2_7_18;1339;1456.175;1406.947;156.752;50.759;33.588;3.0967533153;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2949;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2949;190+%C2%B0C%2C+2500+h_2_7_19;3700;1084.949;1556.747;285.421;96.236;48.953;5.1477468882;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2950;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2950;190+%C2%B0C%2C+2500+h_2_7_20;358;1181.408;1562.966;70.426;24.933;18.282;1.6012451821;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2951;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2951;190+%C2%B0C%2C+2500+h_2_7_21;106;1394.113;1656.453;38.627;13.658;9.882;0.8713030922;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2952;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2952;190+%C2%B0C%2C+2500+h_2_7_22;5010;48.3;1722.382;294.676;100.12;63.713;5.9901153511;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2953;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2953;190+%C2%B0C%2C+2500+h_2_7_23;8700;1014.022;1836.381;375.279;137.326;80.663;7.8936151553;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2954;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2954;190+%C2%B0C%2C+2500+h_2_7_24;4123;160.038;1825.208;248.836;87.98;59.668;5.4340419916;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2955;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_7;precipitateGeometryMeasurementProcess_2955;190+%C2%B0C%2C+2500+h_2_7_25;8393;314.597;1872.941;376.517;139.369;76.676;7.7530919433;L_190+%C2%B0C%2C+2500+h_2_7;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2956;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2956;190+%C2%B0C%2C+2500+h_2_8_1;7387;1632.647;111.731;328.551;108.724;86.508;7.2736160476;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2957;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2957;190+%C2%B0C%2C+2500+h_2_8_2;989;958.115;358.63;116.468;37.56;33.526;2.6614264488;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2958;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2958;190+%C2%B0C%2C+2500+h_2_8_3;517;1689.092;512.721;96.225;38.387;17.148;1.9242504388;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2959;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2959;190+%C2%B0C%2C+2500+h_2_8_4;6746;435.954;566.941;323.765;119.757;71.722;6.9508752020;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2960;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2960;190+%C2%B0C%2C+2500+h_2_8_5;1895;847.465;690.891;178.652;71.439;33.774;3.6840110983;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2961;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2961;190+%C2%B0C%2C+2500+h_2_8_6;1615;1173.298;705.078;153.782;56.034;36.697;3.4009683164;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2962;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2962;190+%C2%B0C%2C+2500+h_2_8_7;216;1224.657;711.667;54.284;18.249;15.071;1.2437789381;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2963;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2963;190+%C2%B0C%2C+2500+h_2_8_8;4201;1944.581;743.142;263.907;99.231;53.903;5.4852024773;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2964;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2964;190+%C2%B0C%2C+2500+h_2_8_9;17108;518.203;771.59;643.553;189.957;114.671;11.0691925852;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2965;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2965;190+%C2%B0C%2C+2500+h_2_8_10;4290;68.976;766.295;247.321;80.799;67.602;5.5430011514;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2966;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2966;190+%C2%B0C%2C+2500+h_2_8_11;1639;695.547;838.703;186.652;57.152;36.514;3.4261454767;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2967;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2967;190+%C2%B0C%2C+2500+h_2_8_12;5852;787.663;915.21;298.007;102.332;72.812;6.4739371880;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2968;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2968;190+%C2%B0C%2C+2500+h_2_8_13;447;278.701;940.717;93.054;39.885;14.269;1.7892461207;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2969;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2969;190+%C2%B0C%2C+2500+h_2_8_14;174;524.58;942.126;49.941;17.43;12.71;1.1163257609;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2970;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2970;190+%C2%B0C%2C+2500+h_2_8_15;247;692.399;955.314;59.598;22.835;13.773;1.3300402973;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2971;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2971;190+%C2%B0C%2C+2500+h_2_8_16;2899;625.743;1051.692;252.735;108.258;34.096;4.5565950117;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2972;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2972;190+%C2%B0C%2C+2500+h_2_8_17;2799;1422.911;1051.446;207.037;73.095;48.756;4.4773162561;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2973;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2973;190+%C2%B0C%2C+2500+h_2_8_18;959;1059.414;1193.705;117.296;42.8;28.529;2.6207501921;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2974;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2974;190+%C2%B0C%2C+2500+h_2_8_19;3595;1663.682;1258.59;233.581;86.652;52.824;5.0741788418;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2975;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2975;190+%C2%B0C%2C+2500+h_2_8_20;1019;965.945;1242.562;124.225;46.016;28.195;2.7014903138;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2976;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2976;190+%C2%B0C%2C+2500+h_2_8_21;215;443.528;1234.886;55.113;18.644;14.683;1.2408964801;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2977;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2977;190+%C2%B0C%2C+2500+h_2_8_22;7977;685.843;1324.917;347.061;121.986;83.261;7.5585087251;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2978;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2978;190+%C2%B0C%2C+2500+h_2_8_23;932;1018.458;1454.605;124.125;38.551;30.782;2.5835940690;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2979;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2979;190+%C2%B0C%2C+2500+h_2_8_24;15533;1814.853;1567.563;520.902;196.121;100.842;10.5473654482;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2980;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2980;190+%C2%B0C%2C+2500+h_2_8_25;9322;804.612;1597.769;370.86;125.334;94.7;8.1709183742;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2981;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2981;190+%C2%B0C%2C+2500+h_2_8_26;1726;1694.52;1624.537;170.51;67.04;32.781;3.5159016525;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2982;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2982;190+%C2%B0C%2C+2500+h_2_8_27;1466;1404.49;1691.925;144.853;47.054;39.669;3.2402857275;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2983;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2983;190+%C2%B0C%2C+2500+h_2_8_28;275;1151.922;1731.769;76.669;30.692;11.408;1.4034038694;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2984;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2984;190+%C2%B0C%2C+2500+h_2_8_29;1634;1995.881;1881.829;150.711;51.376;40.495;3.4209155157;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2985;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_8;precipitateGeometryMeasurementProcess_2985;190+%C2%B0C%2C+2500+h_2_8_30;2075;1443.396;1947.983;169.095;53.576;49.313;3.8550087952;L_190+%C2%B0C%2C+2500+h_2_8;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2986;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2986;190+%C2%B0C%2C+2500+h_2_9_1;212;1978.58;83.316;53.698;18.866;14.308;1.2322086500;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2987;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2987;190+%C2%B0C%2C+2500+h_2_9_1;212;1978.58;83.316;53.698;18.866;14.308;1.2322086500;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2988;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2988;190+%C2%B0C%2C+2500+h_2_9_2;865;575.623;130.273;116.811;40.058;27.494;2.4889970189;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2989;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2989;190+%C2%B0C%2C+2500+h_2_9_3;3040;879.991;178.946;295.605;136.038;28.453;4.6660900350;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2990;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2990;190+%C2%B0C%2C+2500+h_2_9_4;692;1878.747;222.601;100.569;34.522;25.523;2.2262266120;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2991;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2991;190+%C2%B0C%2C+2500+h_2_9_5;4934;1434.291;309.394;296.635;114.176;55.022;5.9445077184;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2992;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2992;190+%C2%B0C%2C+2500+h_2_9_6;2626;1958.599;383.363;214.451;72.127;46.356;4.3367429743;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2993;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2993;190+%C2%B0C%2C+2500+h_2_9_7;2122;1182.175;379.562;181.681;68.799;39.271;3.8984234654;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2994;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2994;190+%C2%B0C%2C+2500+h_2_9_8;4844;594.97;445.748;275.924;98.732;62.468;5.8900419774;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2995;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2995;190+%C2%B0C%2C+2500+h_2_9_9;147;677.003;468.779;48.87;17.234;10.86;1.0260652750;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2996;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2996;190+%C2%B0C%2C+2500+h_2_9_10;171;647.202;478.307;48.87;16.953;12.843;1.1066604209;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2997;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2997;190+%C2%B0C%2C+2500+h_2_9_11;3233;935.4;530.661;218.51;73.218;56.221;4.8119286046;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2998;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2998;190+%C2%B0C%2C+2500+h_2_9_12;2192;1507.134;569.013;215.238;61.716;45.222;3.9622018609;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_2999;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_2999;190+%C2%B0C%2C+2500+h_2_9_13;608;520.6;660.589;94.912;33.143;23.357;2.0867389015;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_3000;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_3000;190+%C2%B0C%2C+2500+h_2_9_14;467;131.104;743.204;107.054;42.232;14.079;1.8288360039;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_3001;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_3001;190+%C2%B0C%2C+2500+h_2_9_15;865;1925.567;778.747;118.468;46.211;23.833;2.4889970189;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_3002;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_3002;190+%C2%B0C%2C+2500+h_2_9_16;456;1176.84;798.857;78.669;26.475;21.93;1.8071688998;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_3003;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_3003;190+%C2%B0C%2C+2500+h_2_9_17;1014;1970.266;1064.911;138.468;54.992;23.477;2.6948543659;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
2500;190;0;190 °C, 2500 h;190+%C2%B0C%2C+2500+h_2;tEMProcess_3004;tEM;STEM_JEOL_JEM_2200_FS;JEOL;0.0225;190+%C2%B0C%2C+2500+h_2_9;precipitateGeometryMeasurementProcess_3004;190+%C2%B0C%2C+2500+h_2_9_18;1541;630.963;1100.651;156.853;57.535;34.102;3.3221377950;L_190+%C2%B0C%2C+2500+h_2_9;ImageJ;;;
